Income,HousingExpense,TransportationExpense,FoodExpense,UtilitiesExpense,EntertainmentExpense,Savings,TotalExpense,NetBalance,HousingBudget,TransportationBudget,FoodBudget,UtilitiesBudget,EntertainmentBudget,SavingsBudget,BudgetAdherenceRatio,OverBudgetCount,FinancialStatus,FinancialLevel,SavingsRate,SavingsStatus
31552.0,5716.0,1781,6245,2990,1436,6610.0,24778.0,6774.0,22.9595115681234,7.153759640102828,25.08435089974293,12.483933161953727,7.68221184475491,26.550449871465297,0.770556668495644,0,Surplus,Healthy,0.20949543610547666,Healthy Saving
24363.0,8119.0,2535,5744,2291,3224,4927.0,26840.0,-2477.0,30.249627421758568,9.444858420268258,21.40089418777944,8.535767511177347,12.01192250372578,18.35692995529061,1.1016705660222468,5,Deficit,Unhealthy,0.20223289414275747,Healthy Saving
24215.0,4749.0,2147,4295,3182,1298,3826.0,19497.0,4718.0,24.357593475919373,11.01195055649587,22.02903010719598,16.3204595578807,6.657434477099041,19.62353182540904,0.8051620896138757,0,Surplus,Healthy,0.15800123890150733,Low Saving
31612.0,8165.0,1660,5916,3122,2474,5663.0,27000.0,4612.0,30.91315275062832,6.148148148148149,21.91111111111111,11.562962962962962,9.162962962962965,20.97407407407407,0.8484012835599547,0,Surplus,Healthy,0.17914083259521701,Low Saving
23179.0,7170.0,1993,6823,2698,2215,6020.0,26919.0,-3740.0,26.63546194137969,7.403692559158959,25.34640959916788,10.02266057431554,8.228388870314648,22.363386455663285,1.1613529487898528,5,Deficit,Unhealthy,0.2597178480521161,Healthy Saving
43220.375,8086.0,1880,6945,3286,1412,3854.0,25463.0,17757.375,30.91315275062832,6.624383368569416,24.47145877378436,11.578576462297391,7.68221184475491,13.579985905567302,0.6211332259120645,0,Surplus,Healthy,0.08917090608306846,Low Saving
32504.0,10822.0,2244,6504,2166,1937,5332.0,29005.0,3499.0,37.31080848129633,7.73659713842441,22.42372004826754,7.467677986554043,6.678158938114118,18.38303740734356,0.8923517105587006,0,Surplus,Healthy,0.16404134875707604,Low Saving
25088.0,9570.0,1410,5458,3495,1960,7472.0,29365.0,-4277.0,30.91315275062832,7.68669977673486,18.5867529371701,11.901924059254211,6.6746126340882,25.44525796015665,1.156504706476178,4,Deficit,Unhealthy,0.29783163265306123,Healthy Saving
38026.0,7346.0,1985,4023,2560,2652,9139.0,27705.0,10321.0,30.91315275062832,7.16477170185887,14.52084461288576,9.240209348493051,9.57227937195452,20.143709574077935,0.7957847247049912,0,Surplus,Healthy,0.24033555988008204,Healthy Saving
30161.0,11970.0,2197,5504,2507,1643,10205.5,34026.5,-3865.5,39.20862131088473,7.196436175439745,18.028759540109405,8.21186412918864,5.381768154869141,21.97255068950833,1.1281621962136537,5,Deficit,Unhealthy,0.3383674281356719,Healthy Saving
22142.0,12878.625,2016,5695,2943,1869,8725.0,34126.625,-11984.625,18.71772311694273,7.68669977673486,21.78570062354156,11.258176810374508,7.149688229218469,33.376687961439885,1.5416524811975107,5,Deficit,Unhealthy,0.39404751151657486,Healthy Saving
25338.0,5192.0,2673,5687,3216,831,3741.0,21340.0,3998.0,24.329896907216494,12.525773195876289,26.649484536082475,11.489829961092749,3.8940955951265233,20.143709574077935,0.8504388076537001,1,Surplus,Healthy,0.14764385507932748,Low Saving
18571.0,7832.0,2387,5969,3081,2867,6403.0,28539.0,-9968.0,26.83294504590928,8.178018363711114,22.673701521173083,10.555707825133616,9.822529806769904,21.937097437303,1.5367508480964944,5,Deficit,Unhealthy,0.34478487965106885,Healthy Saving
26087.0,12508.0,1996,7985,2628,1464,7677.0,34258.0,-8171.0,36.51117987039524,5.826376320859361,22.7434724203955,7.67120088738397,4.273454375620293,22.40936423609084,1.3206823646012957,5,Deficit,Unhealthy,0.2942845095258175,Healthy Saving
33831.0,7595.0,2108,6123,2746,2163,3207.0,23942.0,9889.0,31.72249603207752,8.804611143597025,25.574304569376,11.469384345501629,9.034332971347425,13.394870938100407,0.7076941266885399,0,Surplus,Healthy,0.09479471490644675,Low Saving
27930.0,7633.0,2147,5783,2433,1949,4028.0,23973.0,3957.0,31.83998665164977,8.95590873065532,24.12297167646936,10.148917532223752,8.129979560338715,20.143709574077935,0.830571068364244,0,Surplus,Healthy,0.14421768707482993,Low Saving
32303.0,5116.0,2201,5969,2887,1950,8475.0,26598.0,5705.0,19.401570025408624,8.346922522659185,21.767985134058936,10.948462209412568,7.395047214532216,32.14001289392848,0.8233910163142742,0,Surplus,Healthy,0.26235953317029376,Healthy Saving
22388.0,9891.0,1087,6124,3537,2004,3049.0,25692.0,-3304.0,37.90817108692319,4.166027901272421,23.47079564617508,13.55587919668864,9.213552046604324,11.685574122336348,1.1475790602108273,4,Deficit,Unhealthy,0.1361890298374129,Low Saving
30161.0,9906.0,1849,5171,2990,2835,2317.0,25068.0,5093.0,39.50548354935194,7.373878364905284,22.7434724203955,11.952143569292122,11.306081754735793,9.240279162512463,0.8138745150327068,0,Surplus,Healthy,0.07682106030967142,Low Saving
27224.0,9578.0,1257,6120,3429,2125,8055.0,30564.0,-3340.0,31.337521266849887,4.11268158617982,22.7434724203955,11.219081272084804,6.952624002093967,26.35453474676089,1.0929583247762478,4,Deficit,Unhealthy,0.29587863649720836,Healthy Saving
30060.0,6741.0,2639,6450,3727,2327,7393.0,29277.0,783.0,23.024900092222563,9.013901697578303,22.0309457936264,12.730129453154357,7.948218738258701,25.251904225159684,0.9739520958083833,0,Surplus,At Risk,0.2459414504324684,Healthy Saving
29535.0,6586.0,1969,6209,2705,2164,5864.0,25497.0,4038.0,30.91315275062832,7.722477154175,24.35188453543554,10.609091265639096,8.487273012511276,20.143709574077935,0.8444695484306947,0,Surplus,Healthy,0.19854410022007787,Low Saving
23642.0,8086.0,1903,5969,2990,2508,5162.0,26618.0,-2976.0,22.465241751400704,7.897904129487446,26.798090890226188,12.060593484125338,10.40879850591409,20.369371238846234,1.1258776753235766,4,Deficit,Unhealthy,0.21834024194230606,Healthy Saving
24234.0,8167.0,2448,6433,4085,1768,4122.0,27023.0,-2789.0,30.222403138067573,9.058949783517743,23.80564704140917,15.11675239610702,6.542574843651703,15.25367279724679,1.1150862424692578,5,Deficit,Unhealthy,0.1700916068333746,Low Saving
34838.0,5839.0,2211,4228,3722,2537,5563.0,24100.0,10738.0,24.228215767634858,9.17427385892116,17.543568464730292,15.443983402489629,10.526970954356846,23.08298755186722,0.6917733509386302,0,Surplus,Healthy,0.15968195648429875,Low Saving
31994.0,5645.0,1435,6636,2990,2555,8159.0,27420.0,4574.0,21.227390666716804,5.396156883390366,24.9539352461174,8.133719399842064,9.607791524085286,20.143709574077935,0.9579809939053542,1,Surplus,Healthy,0.2550165656060511,Healthy Saving
35250.0,12878.625,1964,5328,3193,2541,5477.0,31381.625,3868.375,27.87760670434613,7.65542779185344,22.7434724203955,12.44591697524849,9.90450204638472,21.348664977587216,0.8730117249167672,1,Surplus,Healthy,0.1553758865248227,Low Saving
31623.0,7021.0,1832,4904,3000,1669,9333.0,27759.0,3864.0,25.292697863755897,6.599661371086854,17.666342447494507,10.807305738679348,7.68221184475491,33.62152815303145,0.8633939561196803,0,Surplus,Healthy,0.29513328906175884,Healthy Saving
30161.0,6924.0,1127,4895,3413,1915,3204.0,21478.0,8683.0,32.2376385138281,5.247229723437936,22.79076264084179,15.89067883415588,8.916100195548934,14.917590092187355,0.7121116673850336,0,Surplus,Healthy,0.10622989953913994,Low Saving
21369.0,8932.0,1999,6433,2627,2119,4960.0,27070.0,-5701.0,33.421889616463986,6.188961646398504,24.0710944808232,9.82974742750234,7.9289055191768,18.559401309635174,1.2667883382469933,5,Deficit,Unhealthy,0.2321119378539005,Healthy Saving
28648.0,8158.0,1908,5777,2580,1314,4253.0,23990.0,4658.0,34.005835764902045,7.953313880783659,24.080867027928303,11.489829961092749,5.477282200917049,17.728220091704877,0.8312928495310903,0,Surplus,Healthy,0.14845713487852555,Low Saving
29863.0,7423.0,1942,4318,2661,2797,5162.0,24303.0,5560.0,33.78698224852071,8.839326354119253,19.654073736913976,12.11197086936732,12.73099681383705,20.143709574077935,0.7586825176479085,0,Surplus,Healthy,0.17285604259451495,Low Saving
39765.0,8366.0,1258,6478,2714,1993,4693.0,25502.0,14263.0,32.80527017488824,4.9329464355736805,25.401929260450164,10.642302564504744,7.815073327582151,18.40247823700102,0.6413177417326795,0,Surplus,Healthy,0.11801835785238275,Low Saving
33434.0,6016.0,2575,4560,3407,2141,5834.0,24533.0,8901.0,24.522072310765093,10.49606652264297,18.587209065340563,13.887416948599846,8.727020747564506,23.780214405087023,0.7337740025124126,0,Surplus,Healthy,0.17449303104624037,Low Saving
37680.0,8210.0,1948,6139,2409,1711,6048.0,26465.0,11215.0,31.02210466654072,7.360665029283959,23.1966748535802,9.102588324201776,6.465142641224259,22.85282448516909,0.7023619957537155,0,Surplus,Healthy,0.16050955414012738,Low Saving
32987.0,8301.0,2018,6238,2688,1336,9340.0,29921.0,3066.0,27.74305671601885,6.744426991076502,20.848233682029345,8.983656963336786,4.465091407372748,31.21553424016577,0.9070542941158638,0,Surplus,Healthy,0.2831418437566314,Healthy Saving
26443.0,4993.0,2200,5969,2105,1697,5162.0,22126.0,4317.0,20.97194220430108,9.240591397849462,28.91885080645161,8.841565860215054,7.127856182795698,24.899193548387096,0.8367431834511968,0,Surplus,Healthy,0.19521234353136935,Low Saving
30585.0,9991.0,1605,7781,3503,2109,7300.0,32289.0,-1704.0,30.94242621326148,4.970733066988758,24.09799002756357,10.848895908823438,7.68221184475491,22.60831862244108,1.0437049695006968,4,Deficit,Unhealthy,0.23867909105770801,Healthy Saving
31181.0,6237.0,2228,4635,3635,2004,5132.0,23871.0,7310.0,25.76953270255753,9.205470396231872,19.15051853076065,15.01879932239805,9.651696070735031,21.203982977316866,0.7655623616946218,0,Surplus,Healthy,0.16458740899906996,Low Saving
25304.0,8180.0,1816,5947,2836,2080,5162.0,26021.0,-717.0,27.99931542016088,6.21598493924354,20.355981516344343,9.7073421187746,7.119630326886874,28.60174567858976,1.0283354410369905,5,Deficit,Unhealthy,0.20399936768890295,Healthy Saving
28078.0,10328.0,1551,5723,2851,2173,9796.0,32422.0,-4344.0,31.854913330454632,4.783788785392635,17.651594596261795,11.489829961092749,6.702239220282524,30.21405218678675,1.12439352379607,4,Deficit,Unhealthy,0.3488852482370539,Healthy Saving
28971.0,9851.0,2286,5969,3226,1831,6062.0,29225.0,-254.0,33.18063929401462,7.699821482704032,21.66795782949914,11.489829961092749,6.16726733807134,20.418336757721715,1.0025131828883196,3,Deficit,Unhealthy,0.2092437264851058,Healthy Saving
38028.0,8068.0,2745,6215,3737,2004,5162.0,27931.0,10097.0,30.99857839935452,10.546739923925156,23.87904868021669,14.358166519383715,8.637184462289161,11.580282014830754,0.7344851162301462,0,Surplus,Healthy,0.13574208477963606,Low Saving
19596.0,7275.0,2362,5647,3204,2741,3902.0,25131.0,-5535.0,28.948310851140025,9.398750547133025,22.47025585929728,12.749194222275278,10.906848115872826,15.526640404281563,1.2824556031843233,5,Deficit,Unhealthy,0.19912226985099,Low Saving
36029.0,9895.0,2461,5559,2651,2352,5563.0,28481.0,7548.0,34.74245988553773,8.64084828482146,19.518275341455706,9.30795969242653,8.258137003616445,20.143709574077935,0.7856984157037091,0,Surplus,Healthy,0.15440339726331567,Low Saving
30161.0,9349.0,1739,4883,2990,2404,5912.0,27277.0,2884.0,35.30989160403369,6.567964648562903,18.44242172451562,8.271329833440344,9.079578502096158,22.328813687351285,0.9043798282550314,1,Surplus,Healthy,0.1960147209973144,Low Saving
23139.0,6763.0,1201,6987,2442,2147,6396.0,25936.0,-2797.0,26.0757248611968,4.630629241209131,26.939389265885254,9.415484268969772,8.278069093152375,24.66070326958668,1.1208781710532003,5,Deficit,Unhealthy,0.27641643977699987,Healthy Saving
35899.0,6410.0,2745,6459,3036,1248,5920.0,25818.0,10081.0,24.827639631265008,10.632117127585406,25.01742970020916,11.759237741110852,4.833836858006042,20.143709574077935,0.7397952925053396,0,Surplus,Healthy,0.1649071004763364,Low Saving
33659.0,3855.0,3027,6917,2672,1477,5013.0,22961.0,10698.0,16.789338443447583,13.183223727189583,30.12499455598624,11.637123818649012,7.68221184475491,21.83267279299682,0.6737463457920522,0,Surplus,Healthy,0.14893490596868594,Low Saving
36272.0,8308.0,2771,5689,3097,2227,3727.0,25819.0,10453.0,32.177853518726515,10.73240636740385,22.7434724203955,11.995042410627832,8.625430884232541,20.143709574077935,0.6688876359252363,0,Surplus,Healthy,0.10275143361270402,Low Saving
34003.0,7834.0,1832,5343,2723,1994,5802.0,25528.0,8475.0,30.687872140394862,7.176433719837042,20.92995926041993,10.666718896897525,7.8110310247571295,22.72798495769351,0.7507572861218128,0,Surplus,Healthy,0.17063200305855367,Low Saving
40299.0,10272.0,1422,4921,2470,2004,8709.0,29798.0,10501.0,34.225169093392864,4.7379468896811385,16.396228301069538,8.229767100922933,7.393462832772466,29.017425782161062,0.7394228144618973,0,Surplus,Healthy,0.21610958088290033,Healthy Saving
32793.0,8718.0,1467,6358,2411,2838,7039.0,28831.0,3962.0,30.238285179147447,5.088273039436717,22.05265165967188,8.362526447226944,9.843571156047313,24.414692518469703,0.8791815326441619,0,Surplus,Healthy,0.21464946787424147,Healthy Saving
29217.0,10668.0,1158,4960,2990,2363,6069.0,28208.0,1009.0,36.78747543018725,3.993241146246422,17.104038070278285,13.038380633814958,8.14855684678782,20.928307872685263,0.9654653112913714,0,Surplus,Healthy,0.20772153198480336,Healthy Saving
31714.0,6605.0,1946,7848,2990,2629,7059.0,29077.0,2637.0,22.366326910704007,6.589685415326267,22.7434724203955,11.662320950865194,8.902509227591345,23.903694422809927,0.9533841955102087,1,Surplus,Healthy,0.2225830863341111,Healthy Saving
36217.0,10276.0,2802,4692,3865,2047,4257.0,27939.0,8278.0,36.78012813629693,10.028991731987544,16.79372919574788,13.83370915208132,7.326675972654711,15.236765811231612,0.7714333048016125,0,Surplus,Healthy,0.11754148604246624,Low Saving
30161.0,6942.0,1929,6273,3269,1596,3983.0,23992.0,6169.0,28.934644881627207,7.68669977673486,26.14621540513504,13.62537512504168,6.652217405801935,16.601367122374125,0.7982861254255722,0,Surplus,Healthy,0.13205795563807565,Low Saving
30161.0,9555.0,2151,7566,2785,1971,3504.0,27532.0,2629.0,30.91315275062832,7.812727008571843,27.480749673107656,10.11550196135406,7.1589423216620665,12.727008571843673,0.9488126500290577,1,Surplus,Healthy,0.11617651934617552,Low Saving
30161.0,5082.0,2687,6599,3661,1597,4749.0,24375.0,5786.0,30.91315275062832,11.023589743589744,27.07282051282051,15.01948717948718,6.551794871794872,19.48307692307692,0.7342668194744433,0,Surplus,Healthy,0.15745499154537315,Low Saving
19477.0,8470.0,1797,6175,2983,2779,4155.0,26359.0,-6882.0,32.133237224477405,6.8174058196441445,23.42653363177662,11.316817785196708,10.542888576956637,15.763116961948482,1.353339836730503,5,Deficit,Unhealthy,0.21332854135647172,Healthy Saving
43220.375,4030.0,3017,5031,3110,2395,7416.0,24999.0,18221.375,30.91315275062832,12.068482739309571,20.12480499219969,12.440497619904797,9.580383215328611,29.6651866074643,0.5038723900573641,0,Surplus,Healthy,0.17158573936482505,Low Saving
43220.375,7465.0,2996,4618,2978,2260,4049.0,24366.0,18854.375,30.636953131412625,12.295822047114832,18.952638923089552,12.221948616925223,9.27521956825084,16.617417713206926,0.5637618831396073,0,Surplus,Healthy,0.09368266702915003,Low Saving
30265.0,8880.0,1934,6770,1526,2617,3394.0,25121.0,5144.0,35.34891126945583,7.698738107559413,26.949564109709005,6.074598941124956,10.417578918036702,13.510608654114089,0.8300346935403933,0,Surplus,Healthy,0.11214273913761771,Low Saving
34326.0,6958.0,1999,7506,3802,989,8885.0,30139.0,4187.0,23.309101872634084,5.7318012796891225,25.14488626846672,12.73659173897022,3.313121838464373,20.143709574077935,0.9714872095596372,1,Surplus,Healthy,0.25884169434248094,Healthy Saving
27615.0,5899.0,2348,5561,3245,2294,4097.0,23444.0,4171.0,25.162088380822382,10.015355741341068,23.720354888244326,13.84149462549053,9.785019621225048,17.475686742876643,0.8489588991490132,0,Surplus,Healthy,0.1483613977910556,Low Saving
38385.0,9692.0,1826,4860,3164,1344,5307.0,26193.0,12192.0,37.00225251021265,6.971328217462681,18.55457564998282,12.07956324208758,5.131141908143396,20.261138472110872,0.6823759280969128,0,Surplus,Healthy,0.13825713169206721,Low Saving
22697.0,7793.0,1421,3541,2969,1996,5902.0,23622.0,-925.0,32.99043264753196,6.015578697824062,14.99026331385996,12.568791804250276,8.449750232833798,24.98518330369994,1.04075428470723,5,Deficit,Unhealthy,0.2600343657752126,Healthy Saving
35956.0,7020.0,2640,5019,3081,1844,2726.0,22330.0,13626.0,30.91315275062832,11.822660098522167,22.47648902821317,13.797581728616212,8.25794894760412,12.207792207792208,0.6243105527340548,0,Surplus,Healthy,0.07581488485927244,Low Saving
33375.0,8083.0,2608,5969,2990,2330,7470.0,29450.0,3925.0,27.797647706169613,8.968979984868284,20.24210743517436,9.288809409175322,8.012930738014994,25.68952472659743,0.8823970037453184,0,Surplus,Healthy,0.22382022471910112,Healthy Saving
21419.0,12878.625,2077,7599,3308,2114,6274.0,34250.625,-12831.625,38.31144465290807,5.995093087025545,21.93390099581469,9.548275364410449,6.101890604704863,18.109395295136384,1.59907675428358,5,Deficit,Unhealthy,0.29291750315140763,Healthy Saving
43220.375,10307.0,1368,6673,2346,2672,8116.0,31482.0,11738.375,30.91315275062832,7.68669977673486,21.196239120767423,7.451877263198018,8.487389619465091,20.143709574077935,0.7597137375401152,0,Surplus,Healthy,0.1877818042994768,Low Saving
29681.0,10325.0,1385,6305,3093,1699,3641.0,26448.0,3233.0,39.03886872353297,5.236690865093769,22.7434724203955,11.69464609800363,6.423926194797339,13.766636418632787,0.9009473123265127,0,Surplus,Healthy,0.12267106903406219,Low Saving
25612.0,8871.0,2053,5599,3280,2354,5198.0,27355.0,-1743.0,32.42917199780662,7.505026503381466,20.467921769329187,11.9904953390605,8.60537378906964,19.002010601352588,1.0680540371700766,5,Deficit,Unhealthy,0.20295174137123223,Healthy Saving
22964.0,8332.0,1999,5416,2900,2081,5078.0,25806.0,-2842.0,30.91315275062832,6.847439057792386,21.19184567828775,11.347184724341668,8.14258324529483,19.86931173455413,1.143059286567727,5,Deficit,Unhealthy,0.2211287232189514,Healthy Saving
28899.0,3299.625,1999,7405,3185,1182,5162.0,22232.625,6666.375,14.358629952988585,8.188941123796733,22.7434724203955,14.260129841056637,5.29214237743452,24.74591448399373,0.8587210774208637,1,Surplus,Healthy,0.17862209765043774,Low Saving
29362.0,6642.0,2510,6200,2504,1540,2090.0,21486.0,7876.0,30.91315275062832,11.682025504979986,28.855999255329053,11.654100344410312,7.167457879549474,9.727264265102855,0.7317621415434916,0,Surplus,Healthy,0.07118043729991146,Low Saving
30513.0,7038.0,1999,5969,2517,2004,5221.0,24748.0,5765.0,30.64797073680544,10.303083086570282,16.970040062706847,10.96063403588225,8.382685943215467,22.73558613481972,0.8110641365975158,1,Surplus,Healthy,0.17110739684724544,Low Saving
28511.0,4250.0,2689,5326,3118,2556,2147.0,20086.0,8425.0,21.159016230210096,7.68669977673486,26.51598128049388,15.52325002489296,12.72528129045106,10.689037140296724,0.7470896109165014,1,Surplus,Healthy,0.07530426852793659,Low Saving
33166.0,5685.0,1504,5141,3339,2231,5716.0,23616.0,9550.0,24.07266260162601,6.368563685636857,21.769139566395665,14.138719512195122,9.446985094850948,24.203929539295395,0.712054513658566,0,Surplus,Healthy,0.1723451727672918,Low Saving
28061.0,4038.0,1999,5453,2062,2004,742.0,16298.0,11763.0,25.986228200012874,11.763948774052384,35.09234828496042,13.269837183859964,9.112555505502284,4.775082051612073,0.5808061009942626,0,Surplus,Healthy,0.026442393357328675,Low Saving
20325.0,7923.0,2379,6562,3261,1929,1296.0,23350.0,-3025.0,33.93147751605996,10.188436830835116,28.102783725910065,11.489829961092749,8.261241970021413,5.550321199143469,1.1779976353974002,5,Deficit,Unhealthy,0.06376383763837638,Low Saving
29253.0,9637.0,2224,5892,2728,3008,6637.0,30126.0,-873.0,30.91315275062832,7.382327557591449,19.55785700059749,9.055301068844187,9.984730797317932,22.030803956715133,1.041042912378054,5,Deficit,Unhealthy,0.22688271288414863,Healthy Saving
18162.0,10213.0,1999,5923,2903,2055,3906.0,26999.0,-8837.0,36.78239573579198,9.96182381329684,21.33184470215372,10.455233018799971,7.401138082547,20.143709574077935,1.4014134443384911,5,Deficit,Unhealthy,0.21506442021803765,Healthy Saving
31768.0,8829.0,2210,7313,2330,2004,3024.0,25710.0,6058.0,34.56659619450317,8.652415629159815,28.63127398011119,9.122230052462612,7.188160676532769,11.839323467230445,0.8093049609670108,0,Surplus,Healthy,0.09519012843112566,Low Saving
25103.0,6073.0,2924,5303,2574,2245,7541.0,26660.0,-1557.0,22.779444861215303,10.967741935483872,19.891222805701425,9.654913728432108,8.420855213803451,28.28582145536384,1.0620244592279806,5,Deficit,Unhealthy,0.30040234234951996,Healthy Saving
