Income,HousingExpense,TransportationExpense,FoodExpense,UtilitiesExpense,EntertainmentExpense,Savings,HousingBudget,TransportationBudget,FoodBudget,UtilitiesBudget,EntertainmentBudget,SavingsBudget
26087.0,12508.0,1996,7985,2628,1464,7677.0,36.51117987039524,5.826376320859361,22.7434724203955,7.67120088738397,4.273454375620293,22.40936423609084
33831.0,7595.0,2108,6123,2746,2163,3207.0,31.72249603207752,8.804611143597025,25.574304569376,11.469384345501629,9.034332971347425,13.394870938100407
27930.0,7633.0,2147,5783,2433,1949,4028.0,31.83998665164977,8.95590873065532,24.12297167646936,10.148917532223752,8.129979560338715,20.143709574077935
32303.0,5116.0,2201,5969,2887,1950,8475.0,19.401570025408624,8.346922522659185,21.767985134058936,10.948462209412568,7.395047214532216,32.14001289392848
22388.0,9891.0,1087,6124,3537,2004,3049.0,37.90817108692319,4.166027901272421,23.47079564617508,13.55587919668864,9.213552046604324,11.685574122336348
30161.0,9906.0,1849,5171,2990,2835,2317.0,39.50548354935194,7.373878364905284,22.7434724203955,11.952143569292122,11.306081754735793,9.240279162512463
27224.0,9578.0,1257,6120,3429,2125,8055.0,31.337521266849887,4.11268158617982,22.7434724203955,11.219081272084804,6.952624002093967,26.35453474676089
30060.0,6741.0,2639,6450,3727,2327,7393.0,23.024900092222563,9.013901697578303,22.0309457936264,12.730129453154357,7.948218738258701,25.251904225159684
29535.0,6586.0,1969,6209,2705,2164,5864.0,30.91315275062832,7.722477154175,24.35188453543554,10.609091265639096,8.487273012511276,20.143709574077935
23642.0,8086.0,1903,5969,2990,2508,5162.0,22.465241751400704,7.897904129487446,26.798090890226188,12.060593484125338,10.40879850591409,20.369371238846234
24234.0,8167.0,2448,6433,4085,1768,4122.0,30.222403138067573,9.058949783517743,23.80564704140917,15.11675239610702,6.542574843651703,15.25367279724679
34838.0,5839.0,2211,4228,3722,2537,5563.0,24.228215767634858,9.17427385892116,17.543568464730292,15.443983402489629,10.526970954356846,23.08298755186722
31994.0,5645.0,1435,6636,2990,2555,8159.0,21.227390666716804,5.396156883390366,24.9539352461174,8.133719399842064,9.607791524085286,20.143709574077935
35250.0,12878.625,1964,5328,3193,2541,5477.0,27.87760670434613,7.65542779185344,22.7434724203955,12.44591697524849,9.90450204638472,21.348664977587216
31623.0,7021.0,1832,4904,3000,1669,9333.0,25.292697863755897,6.599661371086854,17.666342447494507,10.807305738679348,7.68221184475491,33.62152815303145
30161.0,6924.0,1127,4895,3413,1915,3204.0,32.2376385138281,5.247229723437936,22.79076264084179,15.89067883415588,8.916100195548934,14.917590092187355
21369.0,8932.0,1999,6433,2627,2119,4960.0,33.421889616463986,6.188961646398504,24.0710944808232,9.82974742750234,7.9289055191768,18.559401309635174
28648.0,8158.0,1908,5777,2580,1314,4253.0,34.005835764902045,7.953313880783659,24.080867027928303,11.489829961092749,5.477282200917049,17.728220091704877
29863.0,7423.0,1942,4318,2661,2797,5162.0,33.78698224852071,8.839326354119253,19.654073736913976,12.11197086936732,12.73099681383705,20.143709574077935
39765.0,8366.0,1258,6478,2714,1993,4693.0,32.80527017488824,4.9329464355736805,25.401929260450164,10.642302564504744,7.815073327582151,18.40247823700102
33434.0,6016.0,2575,4560,3407,2141,5834.0,24.522072310765093,10.49606652264297,18.587209065340563,13.887416948599846,8.727020747564506,23.780214405087023
37680.0,8210.0,1948,6139,2409,1711,6048.0,31.02210466654072,7.360665029283959,23.1966748535802,9.102588324201776,6.465142641224259,22.85282448516909
32987.0,8301.0,2018,6238,2688,1336,9340.0,27.74305671601885,6.744426991076502,20.848233682029345,8.983656963336786,4.465091407372748,31.21553424016577
26443.0,4993.0,2200,5969,2105,1697,5162.0,20.97194220430108,9.240591397849462,28.91885080645161,8.841565860215054,7.127856182795698,24.899193548387096
30585.0,9991.0,1605,7781,3503,2109,7300.0,30.94242621326148,4.970733066988758,24.09799002756357,10.848895908823438,7.68221184475491,22.60831862244108
31181.0,6237.0,2228,4635,3635,2004,5132.0,25.76953270255753,9.205470396231872,19.15051853076065,15.01879932239805,9.651696070735031,21.203982977316866
25304.0,8180.0,1816,5947,2836,2080,5162.0,27.99931542016088,6.21598493924354,20.355981516344343,9.7073421187746,7.119630326886874,28.60174567858976
28078.0,10328.0,1551,5723,2851,2173,9796.0,31.854913330454632,4.783788785392635,17.651594596261795,11.489829961092749,6.702239220282524,30.21405218678675
28971.0,9851.0,2286,5969,3226,1831,6062.0,33.18063929401462,7.699821482704032,21.66795782949914,11.489829961092749,6.16726733807134,20.418336757721715
38028.0,8068.0,2745,6215,3737,2004,5162.0,30.99857839935452,10.546739923925156,23.87904868021669,14.358166519383715,8.637184462289161,11.580282014830754
19596.0,7275.0,2362,5647,3204,2741,3902.0,28.948310851140025,9.398750547133025,22.47025585929728,12.749194222275278,10.906848115872826,15.526640404281563
36029.0,9895.0,2461,5559,2651,2352,5563.0,34.74245988553773,8.64084828482146,19.518275341455706,9.30795969242653,8.258137003616445,20.143709574077935
30161.0,9349.0,1739,4883,2990,2404,5912.0,35.30989160403369,6.567964648562903,18.44242172451562,8.271329833440344,9.079578502096158,22.328813687351285
23139.0,6763.0,1201,6987,2442,2147,6396.0,26.0757248611968,4.630629241209131,26.939389265885254,9.415484268969772,8.278069093152375,24.66070326958668
35899.0,6410.0,2745,6459,3036,1248,5920.0,24.827639631265008,10.632117127585406,25.01742970020916,11.759237741110852,4.833836858006042,20.143709574077935
33659.0,3855.0,3027,6917,2672,1477,5013.0,16.789338443447583,13.183223727189583,30.12499455598624,11.637123818649012,7.68221184475491,21.83267279299682
36272.0,8308.0,2771,5689,3097,2227,3727.0,32.177853518726515,10.73240636740385,22.7434724203955,11.995042410627832,8.625430884232541,20.143709574077935
34003.0,7834.0,1832,5343,2723,1994,5802.0,30.687872140394862,7.176433719837042,20.92995926041993,10.666718896897525,7.8110310247571295,22.72798495769351
40299.0,10272.0,1422,4921,2470,2004,8709.0,34.225169093392864,4.7379468896811385,16.396228301069538,8.229767100922933,7.393462832772466,29.017425782161062
32793.0,8718.0,1467,6358,2411,2838,7039.0,30.238285179147447,5.088273039436717,22.05265165967188,8.362526447226944,9.843571156047313,24.414692518469703
29217.0,10668.0,1158,4960,2990,2363,6069.0,36.78747543018725,3.993241146246422,17.104038070278285,13.038380633814958,8.14855684678782,20.928307872685263
31714.0,6605.0,1946,7848,2990,2629,7059.0,22.366326910704007,6.589685415326267,22.7434724203955,11.662320950865194,8.902509227591345,23.903694422809927
36217.0,10276.0,2802,4692,3865,2047,4257.0,36.78012813629693,10.028991731987544,16.79372919574788,13.83370915208132,7.326675972654711,15.236765811231612
30161.0,6942.0,1929,6273,3269,1596,3983.0,28.934644881627207,7.68669977673486,26.14621540513504,13.62537512504168,6.652217405801935,16.601367122374125
30161.0,9555.0,2151,7566,2785,1971,3504.0,30.91315275062832,7.812727008571843,27.480749673107656,10.11550196135406,7.1589423216620665,12.727008571843673
30161.0,5082.0,2687,6599,3661,1597,4749.0,30.91315275062832,11.023589743589744,27.07282051282051,15.01948717948718,6.551794871794872,19.48307692307692
19477.0,8470.0,1797,6175,2983,2779,4155.0,32.133237224477405,6.8174058196441445,23.42653363177662,11.316817785196708,10.542888576956637,15.763116961948482
43220.375,4030.0,3017,5031,3110,2395,7416.0,30.91315275062832,12.068482739309571,20.12480499219969,12.440497619904797,9.580383215328611,29.6651866074643
43220.375,7465.0,2996,4618,2978,2260,4049.0,30.636953131412625,12.295822047114832,18.952638923089552,12.221948616925223,9.27521956825084,16.617417713206926
30265.0,8880.0,1934,6770,1526,2617,3394.0,35.34891126945583,7.698738107559413,26.949564109709005,6.074598941124956,10.417578918036702,13.510608654114089
34326.0,6958.0,1999,7506,3802,989,8885.0,23.309101872634084,5.7318012796891225,25.14488626846672,12.73659173897022,3.313121838464373,20.143709574077935
27615.0,5899.0,2348,5561,3245,2294,4097.0,25.162088380822382,10.015355741341068,23.720354888244326,13.84149462549053,9.785019621225048,17.475686742876643
38385.0,9692.0,1826,4860,3164,1344,5307.0,37.00225251021265,6.971328217462681,18.55457564998282,12.07956324208758,5.131141908143396,20.261138472110872
22697.0,7793.0,1421,3541,2969,1996,5902.0,32.99043264753196,6.015578697824062,14.99026331385996,12.568791804250276,8.449750232833798,24.98518330369994
35956.0,7020.0,2640,5019,3081,1844,2726.0,30.91315275062832,11.822660098522167,22.47648902821317,13.797581728616212,8.25794894760412,12.207792207792208
33375.0,8083.0,2608,5969,2990,2330,7470.0,27.797647706169613,8.968979984868284,20.24210743517436,9.288809409175322,8.012930738014994,25.68952472659743
21419.0,12878.625,2077,7599,3308,2114,6274.0,38.31144465290807,5.995093087025545,21.93390099581469,9.548275364410449,6.101890604704863,18.109395295136384
43220.375,10307.0,1368,6673,2346,2672,8116.0,30.91315275062832,7.68669977673486,21.196239120767423,7.451877263198018,8.487389619465091,20.143709574077935
29681.0,10325.0,1385,6305,3093,1699,3641.0,39.03886872353297,5.236690865093769,22.7434724203955,11.69464609800363,6.423926194797339,13.766636418632787
25612.0,8871.0,2053,5599,3280,2354,5198.0,32.42917199780662,7.505026503381466,20.467921769329187,11.9904953390605,8.60537378906964,19.002010601352588
22964.0,8332.0,1999,5416,2900,2081,5078.0,30.91315275062832,6.847439057792386,21.19184567828775,11.347184724341668,8.14258324529483,19.86931173455413
28899.0,3299.625,1999,7405,3185,1182,5162.0,14.358629952988585,8.188941123796733,22.7434724203955,14.260129841056637,5.29214237743452,24.74591448399373
29362.0,6642.0,2510,6200,2504,1540,2090.0,30.91315275062832,11.682025504979986,28.855999255329053,11.654100344410312,7.167457879549474,9.727264265102855
30513.0,7038.0,1999,5969,2517,2004,5221.0,30.64797073680544,10.303083086570282,16.970040062706847,10.96063403588225,8.382685943215467,22.73558613481972
28511.0,4250.0,2689,5326,3118,2556,2147.0,21.159016230210096,7.68669977673486,26.51598128049388,15.52325002489296,12.72528129045106,10.689037140296724
33166.0,5685.0,1504,5141,3339,2231,5716.0,24.07266260162601,6.368563685636857,21.769139566395665,14.138719512195122,9.446985094850948,24.203929539295395
28061.0,4038.0,1999,5453,2062,2004,742.0,25.986228200012874,11.763948774052384,35.09234828496042,13.269837183859964,9.112555505502284,4.775082051612073
20325.0,7923.0,2379,6562,3261,1929,1296.0,33.93147751605996,10.188436830835116,28.102783725910065,11.489829961092749,8.261241970021413,5.550321199143469
29253.0,9637.0,2224,5892,2728,3008,6637.0,30.91315275062832,7.382327557591449,19.55785700059749,9.055301068844187,9.984730797317932,22.030803956715133
18162.0,10213.0,1999,5923,2903,2055,3906.0,36.78239573579198,9.96182381329684,21.33184470215372,10.455233018799971,7.401138082547,20.143709574077935
31768.0,8829.0,2210,7313,2330,2004,3024.0,34.56659619450317,8.652415629159815,28.63127398011119,9.122230052462612,7.188160676532769,11.839323467230445
25103.0,6073.0,2924,5303,2574,2245,7541.0,22.779444861215303,10.967741935483872,19.891222805701425,9.654913728432108,8.420855213803451,28.28582145536384
30816.0,4135.0,2270,7864,3483,2381,5655.0,16.034589731658137,8.802543818830463,30.494803784706065,13.50628199162401,9.232976578253451,21.92880409492788
36570.0,4486.0,2531,5328,3016,1771,6744.0,18.788741832802813,10.60060311609985,22.31529569442117,11.489829961092749,7.417490366895628,28.245937342938515
43220.375,5462.0,1999,6089,2808,2004,4667.0,23.629677698464203,7.951546614752325,26.3422020333117,12.147955872809865,9.738265195760327,20.19035258490158
35306.0,8086.0,1999,5718,2941,1835,10205.5,21.39467711986796,6.901175985145451,19.66164637920363,10.112784540265457,6.30974485936318,35.61997111615432
27833.0,7680.0,2455,5969,3244,2359,3790.0,29.940353202604182,9.570776967759542,23.87041440879498,12.64668044130833,9.19652255272699,14.775252426805974
30161.0,5971.0,2806,6444,3220,2084,8488.0,30.91315275062832,9.671526557060629,22.7434724203955,11.098473098266297,7.18298693689036,29.25585082549202
28174.0,8677.0,2364,6433,2962,2240,4877.0,31.4920335353682,8.57982796791638,23.3477298297826,10.75019054186477,8.129786230174572,17.70043189489348
25797.0,7535.0,1958,5246,2990,1620,1690.0,34.892336188932624,7.68669977673486,24.29266033804121,11.489829961092749,7.501736513081732,7.825885621671683
30161.0,8021.0,2688,4877,3485,1589,5965.0,30.12582159624413,10.095774647887325,22.7434724203955,13.089201877934272,5.968075117370892,22.4037558685446
27821.0,10280.0,904,8503,3206,2472,5629.0,33.16770987933148,2.916693553591017,27.43434213073498,10.343937536297348,7.975737239465704,18.161579660579463
25792.0,5639.0,1288,5516,3027,1960,2897.0,27.74142765779505,6.336399862252177,27.136321149210406,11.489829961092749,9.642347616470705,14.251980124956953
30161.0,8837.0,1999,6699,3328,2142,3155.0,33.34591147503868,8.829855477151806,25.278291385230744,12.558016678615902,8.082713859854346,11.905211124108524
29776.0,7972.0,2007,4392,3157,1846,4950.0,32.77421476730801,8.251110014800197,18.056240749876665,12.97895083045552,7.589212300608453,20.35027133695116
36710.0,8086.0,2302,5720,3530,2449,5699.0,27.1261051307661,8.515518070506419,21.15932378944253,13.058114156771351,9.059297895165168,21.081640957348423
30161.0,8086.0,2032,5969,2990,1696,58.0,42.70664859902959,8.882283516195304,25.66770118459588,11.489829961092749,7.413559470210254,0.2535297460331337
30115.0,9758.0,2285,6472,2490,1932,7106.0,32.480111839696434,7.605765070066238,21.54245581333422,8.288120360816164,6.430782545018807,23.652764371068137
33124.0,6107.0,1592,3277,2457,2392,4011.0,30.787457148618675,8.02581165557572,16.52046783625731,12.386569872958257,12.058882839282113,20.220810647307925
30967.0,7635.0,2285,6166,2649,2586,2336.0,32.27374561440588,9.658874751659129,26.06416705414888,11.489829961092749,10.931225430105254,9.874455763621762
36549.0,8562.0,2497,4850,3488,1738,6882.0,30.560017132455297,8.912446014919514,17.310918370989043,12.449584181032945,6.203376521397723,24.563657779205485
29628.0,7453.0,2610,6324,2211,2979,4952.0,28.09378416072977,9.838290173018208,23.838064005428024,8.334275698292434,11.229220852651816,18.666365109879752
29077.0,9170.0,3006,4963,3197,2156,7432.0,30.64429889052266,10.045448469455955,16.585349552198906,10.683732121374147,7.204919128458761,24.83625183798957
30161.0,8562.0,2122,5144,3181,1478,5162.0,32.47856763523253,8.049465139215538,19.51293528563842,12.066611031029511,5.606554889613838,22.285866019270163
30496.0,11665.0,2136,5726,3581,2184,4996.0,38.51360274696249,7.052297939778129,18.90517696777601,11.823164289487584,7.210776545166403,16.49498151082937
28047.0,4939.0,1238,4947,2990,1808,5162.0,23.841475188260283,5.976057153890713,23.880092681984937,14.91600695114887,8.727553581772543,22.658814442942653
30161.0,7755.0,1734,5524,2328,2217,5965.0,30.38435920542256,6.793872193707637,21.643223758962503,9.12118481369745,8.68628296046703,23.37107706774282
26737.0,6182.0,1903,4806,2520,1978,4172.0,28.6721395111544,8.826121237419414,22.29024627800195,11.687769583971058,9.173971522656649,20.143709574077935
26944.0,9208.0,2525,4166,2409,2037,3294.0,38.95257836625915,7.68669977673486,17.623418926350524,10.190786412284783,8.617115783239562,13.934599602352046
27360.0,4765.0,1694,7017,2731,1544,6219.0,19.87901543596162,7.68669977673486,29.27409261576972,11.393408427200669,7.68221184475491,25.944931163954944
36765.0,8692.0,2398,4703,2908,2495,4711.0,33.55077778206662,9.256185586907014,18.15339483537268,11.224765507391824,9.630601767861968,18.18427452039989
17329.375,6739.0,1999,5821,2417,1421,5067.0,28.720593249232863,8.519434026593931,24.808216842823047,10.30088646437095,6.056085918854415,21.594783498124787
31977.0,6531.0,1911,6752,3735,1445,7178.0,23.70426829268293,6.935975609756098,22.7434724203955,13.556184668989546,7.68221184475491,26.052555168408823
30171.0,5107.0,2124,5385,2337,2183,4772.0,30.91315275062832,9.695088552127077,24.580062077779807,10.667336132919482,9.96439656746394,20.143709574077935
21595.0,7069.0,1804,5174,3673,2801,5030.0,27.6662361551407,7.060389025869829,20.24969668506125,14.375171226175102,10.962388947595006,19.68611796015812
31548.0,10169.0,1785,6226,3592,1823,3800.0,37.119912392772406,6.515787552473079,22.72677495893411,13.111881730242745,6.654498996167184,13.871144369410477
32378.0,7949.0,1147,7117,3449,2350,5861.0,28.51863810856384,4.115093459620421,25.533670577261148,12.373981989739177,8.431098195386216,21.0275176694292
32948.0,9255.0,1876,5969,2653,2536,5162.0,34.47055756266528,7.68669977673486,17.989496815523857,9.881187381280494,9.445416961525568,21.22611642891728
17329.375,8086.0,1760,5849,2990,2407,6801.0,36.17524028482932,5.619950825430277,18.67675703292142,11.489829961092749,7.685921384551521,21.716639524858703
36831.0,8527.0,1742,4267,2361,1844,3841.0,37.76016296165087,7.714108582056506,18.895580550881235,10.4552298290674,8.165795766539722,17.00912230980427
26311.0,6882.0,2208,5606,3455,1454,5162.0,29.051458482840136,9.320781797458736,23.66499219046815,14.584828401367725,6.137869897420744,17.24006923044451
33432.0,8934.0,2329,6034,2963,896,6584.0,32.206200432588325,8.395818312905552,21.751982696467195,10.681326604181688,3.229992790194665,23.73467916366258
33705.0,6911.0,1999,5145,2795,2004,5504.0,28.394757385266445,8.693865812071161,21.138912855910267,11.48362710053823,7.674925017461687,22.613911828752208
25616.0,6991.0,2497,5543,2388,2589,3187.0,30.1401164043975,10.76525113170942,23.897391679241213,10.295322267730114,11.16188833800388,13.74003017891787
33302.0,4960.0,2287,5969,1761,1437,7613.0,21.899421608018013,10.097576051922823,22.7434724203955,7.775177712040267,6.344650977968122,33.61296304472604
30161.0,9852.0,1852,6077,2480,2350,1603.0,40.6872057487404,7.6484678285289505,25.09705129264062,10.242008755265548,9.705129264062112,6.620137110762368
19643.0,7227.0,1768,7055,3556,1524,6568.0,26.0921366163622,6.383132356126795,25.47115315185212,12.838472091847786,5.502202325077623,23.71290345873348
35838.0,8364.0,2156,4902,2798,2053,5162.0,36.7777680063319,7.68669977673486,21.55483246856037,12.303227508574444,9.02735027702049,10.856564945915046
26124.0,8086.0,2286,5377,2915,2353,8771.0,21.454940282301845,8.273615635179153,19.460731089395583,10.550126673905176,7.68221184475491,31.744480636988783
25727.0,8871.0,2698,6502,3327,1670,1910.0,35.51525342301225,10.801505324685722,26.03090719833453,13.319721354792216,6.685883577548242,7.646729121627032
27984.0,6476.0,2595,7212,3902,2085,7304.0,21.897612767971868,8.77459931020491,24.38628525055792,13.194021775884224,7.050111584499899,20.143709574077935
31361.0,7716.0,1729,4506,3662,1792,4836.0,31.830370034239515,7.132544036962171,18.588342065096324,15.106637514954002,7.392434305515449,19.94967204323254
29713.0,9755.0,1948,5831,2513,2352,4266.0,36.58353647102944,7.305456591036939,21.867616726045377,9.424339021188825,8.820551284455279,15.99849990624414
32740.0,9581.0,2335,5969,2028,2117,5370.0,34.57097495850473,8.425344591181352,22.6708522768276,7.317601212383633,7.638738543696327,19.376488417406364
23302.0,7955.0,2533,5897,4179,2028,6263.0,27.568878877144343,7.68669977673486,22.7434724203955,14.482758620689657,7.028244671634032,21.705077109686364
30161.0,4463.0,2469,3523,4134,2779,3191.0,21.70825429252396,12.00933897563111,17.136047473126126,20.107981905734714,13.517194416070822,15.521182936913275
29420.0,12878.625,1968,6501,3094,2004,3368.0,44.75629660447403,6.298204627644253,20.805197298940698,9.901750568054531,7.68221184475491,10.778634748935897
39489.0,11491.0,1372,7519,2364,1654,6299.0,37.431186683605326,4.469200951171048,22.7434724203955,7.700576566011922,5.387797648131861,20.51858366722043
29430.0,9445.0,1999,6116,3481,1957,1585.0,39.21690749045009,6.22820129546587,25.39445274871284,14.453579139677794,8.125726623484471,6.581132702208935
35426.0,6493.0,2136,4968,2946,2004,3831.0,29.06966332378224,9.563037249283669,22.24212034383954,13.189469914040114,8.784025787965616,17.151683381088827
30192.0,7772.0,2171,5486,2943,2040,10205.5,24.67849998412345,6.893595402152859,17.419744070110816,11.489829961092749,6.47762994951259,35.18559679928873
27581.0,6913.0,1450,7769,3447,3262,3063.0,26.686998147004324,5.5975911056207535,29.99150710315009,13.306825200741198,12.59264978381717,11.82442865966646
28766.0,10527.0,2022,6909,3167,2185,7295.0,32.78928515807507,7.68669977673486,21.52001245911852,9.864507086123655,6.805793490110575,22.722317396044232
29157.0,8525.0,2315,6640,2407,982,3828.0,34.518362554156376,9.373608130542172,26.885856581771066,9.74612301089201,3.9761914402559015,15.499858282382476
33018.0,6431.0,1424,5969,2837,1728,6018.0,25.93772686940389,5.743324997983383,25.635234330886504,11.442284423650884,7.68221184475491,24.27200129063484
36873.0,7058.0,2552,5338,3330,2004,6308.0,27.54986533432218,9.96135680549592,20.83609820836098,12.9981654240993,4.032163628556931,24.622350599164683
31798.0,8086.0,1811,5799,3255,1835,7257.0,33.91503029901652,5.996887314149475,19.20262260339746,10.778502599423822,6.076360144375641,24.03059703963708
35935.0,11200.0,2628,5922,3131,1006,4599.0,39.31755950291371,9.225584497647969,20.789159587165624,10.991364178894896,3.5315593624938564,16.14477287088394
25176.0,11056.0,1733,6549,3466,1564,8977.0,33.156395261658425,5.197180986654671,22.7434724203955,10.394361973309342,4.690358374568901,26.921577447893235
27926.0,9514.0,1486,7508,2819,1239,3821.0,36.05563345586842,5.631560995944973,28.453405085837723,10.683291014514722,4.695493993254254,14.480615454579906
26378.0,7494.0,1770,7118,3089,2192,5468.0,30.91315275062832,6.523902546902067,26.235671372231028,11.385499981570897,8.079318860344257,20.154067303085032
31572.0,3299.625,1952,4580,1312,2000,5162.0,8.997032640949556,11.584569732937686,27.18100890207716,7.786350148367953,11.869436201780417,32.58160237388724
28205.0,8594.0,1805,6223,2775,2151,2756.0,35.36043449637919,7.426761026991442,25.60483870967742,11.417873601053325,8.85039499670836,20.143709574077935
33648.0,7996.0,1891,6736,2990,1947,4428.0,30.31199059858221,7.168581068274007,22.7434724203955,11.489829961092749,7.380871147503696,20.143709574077935
25344.0,8279.0,2166,5969,2804,1302,5323.0,31.25094368111128,8.176053148120186,24.981126377774423,10.58432734410388,4.91469122754039,20.09285822134984
